id,station_code,sample_date,analyte,result,unit
1611,Crown 2001 Shoreline Dr.,2016-08-24T00:00:00,"Coliform, Total",2500,MPN/100 mL
1612,Crown 2001 Shoreline Dr.,2016-08-22T00:00:00,"Coliform, Fecal",150,cfu/100mL
1613,Crown 2001 Shoreline Dr.,2016-08-22T00:00:00,"Coliform, Total",1000,MPN/100 mL
1614,Crown 2001 Shoreline Dr.,2016-10-11T00:00:00,"Coliform, Total",120,MPN/100 mL
1615,Crown 2001 Shoreline Dr.,2016-10-03T00:00:00,Enterococcus,5,cfu/100mL
1616,Crown 2001 Shoreline Dr.,2016-09-19T00:00:00,"Coliform, Total",73,MPN/100 mL
1617,Crown 2001 Shoreline Dr.,2016-08-18T00:00:00,"Coliform, Fecal",22,cfu/100mL
1618,Crown 2001 Shoreline Dr.,2016-08-15T00:00:00,"Coliform, Total",13000,MPN/100 mL
1619,Crown 2001 Shoreline Dr.,2016-08-15T00:00:00,"Coliform, Fecal",22,cfu/100mL
1620,Crown 2001 Shoreline Dr.,2016-08-08T00:00:00,Enterococcus,160,cfu/100mL
1621,Crown 2001 Shoreline Dr.,2016-08-08T00:00:00,"Coliform, Total",5200,MPN/100 mL
1622,Crown 2001 Shoreline Dr.,2016-08-01T00:00:00,"Coliform, Fecal",41,cfu/100mL
1623,Crown 2001 Shoreline Dr.,2016-07-25T00:00:00,"Coliform, Fecal",28,cfu/100mL
1624,Crown 2001 Shoreline Dr.,2016-07-05T00:00:00,"Coliform, Total",4100,MPN/100 mL
1625,Crown 2001 Shoreline Dr.,2016-06-20T00:00:00,"Coliform, Fecal",21,cfu/100mL
1626,Crown 2001 Shoreline Dr.,2016-06-20T00:00:00,Enterococcus,12,cfu/100mL
1627,Crown 2001 Shoreline Dr.,2016-06-15T00:00:00,"Coliform, Total",3600,MPN/100 mL
1628,Crown 2001 Shoreline Dr.,2016-06-13T00:00:00,Enterococcus,5,cfu/100mL
1629,Crown 2001 Shoreline Dr.,2016-08-10T00:00:00,Enterococcus,19,cfu/100mL
1630,Crown 2001 Shoreline Dr.,2016-08-10T00:00:00,"Coliform, Total",4600,MPN/100 mL
1631,Crown 2001 Shoreline Dr.,2016-08-08T00:00:00,"Coliform, Fecal",1000,cfu/100mL
1632,Crown 2001 Shoreline Dr.,2016-08-01T00:00:00,Enterococcus,49,cfu/100mL
1633,Crown 2001 Shoreline Dr.,2016-07-25T00:00:00,"Coliform, Total",240,MPN/100 mL
1634,Crown 2001 Shoreline Dr.,2016-05-31T00:00:00,"Coliform, Fecal",3,cfu/100mL
1635,Crown 2001 Shoreline Dr.,2016-05-31T00:00:00,Enterococcus,1,cfu/100mL
1636,Crown 2001 Shoreline Dr.,2016-05-23T00:00:00,Enterococcus,29,cfu/100mL
1637,Crown 2001 Shoreline Dr.,2016-05-09T00:00:00,"Coliform, Fecal",63,cfu/100mL
1638,Crown 2001 Shoreline Dr.,2016-05-09T00:00:00,Enterococcus,7,cfu/100mL
1639,Crown 2001 Shoreline Dr.,2016-07-19T00:00:00,"Coliform, Fecal",45,cfu/100mL
1640,Crown 2001 Shoreline Dr.,2016-07-05T00:00:00,Enterococcus,9,cfu/100mL
1641,Crown 2001 Shoreline Dr.,2016-06-27T00:00:00,"Coliform, Total",97,MPN/100 mL
1642,Crown 2001 Shoreline Dr.,2016-06-15T00:00:00,"Coliform, Fecal",2,cfu/100mL
1643,Crown 2001 Shoreline Dr.,2016-06-13T00:00:00,"Coliform, Total",20000,MPN/100 mL
1644,Crown 2001 Shoreline Dr.,2016-04-18T00:00:00,"Coliform, Fecal",83,cfu/100mL
1645,Crown 2001 Shoreline Dr.,2016-04-11T00:00:00,Enterococcus,1,cfu/100mL
1646,Crown 2001 Shoreline Dr.,2016-04-11T00:00:00,"Coliform, Total",63,MPN/100 mL
1647,Crown 2001 Shoreline Dr.,2016-04-04T00:00:00,Enterococcus,7,cfu/100mL
1648,Crown 2001 Shoreline Dr.,2016-04-04T00:00:00,"Coliform, Total",30,MPN/100 mL
1649,Crown 2001 Shoreline Dr.,2016-06-08T00:00:00,"Coliform, Fecal",20,cfu/100mL
1650,Crown 2001 Shoreline Dr.,2016-06-06T00:00:00,"Coliform, Total",660,MPN/100 mL
1651,Crown 2001 Shoreline Dr.,2016-04-25T00:00:00,"Coliform, Total",2900,MPN/100 mL
1652,Crown 2001 Shoreline Dr.,2016-04-18T00:00:00,Enterococcus,53,cfu/100mL
1653,Crown 2001 Shoreline Dr.,2016-04-18T00:00:00,"Coliform, Total",24000,MPN/100 mL
1654,Crown 2001 Shoreline Dr.,2016-03-16T00:00:00,"Coliform, Total",1100,MPN/100 mL
1655,Crown 2001 Shoreline Dr.,2016-02-22T00:00:00,Enterococcus,120,MPN/100 mL
1656,Crown 2001 Shoreline Dr.,2016-02-16T00:00:00,"Coliform, Total",1100,MPN/100 mL
1657,Crown 2001 Shoreline Dr.,2016-01-11T00:00:00,"Coliform, Total",96,MPN/100 mL
1658,Crown 2001 Shoreline Dr.,2015-12-28T00:00:00,"Coliform, Total",41,MPN/100 mL
1659,Crown 2001 Shoreline Dr.,2016-03-21T00:00:00,"Coliform, Total",190,MPN/100 mL
1660,Crown 2001 Shoreline Dr.,2016-03-16T00:00:00,Enterococcus,33,cfu/100mL
1661,Crown 2001 Shoreline Dr.,2016-02-16T00:00:00,Enterococcus,640,MPN/100 mL
1662,Crown 2001 Shoreline Dr.,2015-12-14T00:00:00,"Coliform, Total",550,MPN/100 mL
1663,Crown 2001 Shoreline Dr.,2015-10-19T00:00:00,Enterococcus,63,MPN/100 mL
1664,Crown 2001 Shoreline Dr.,2015-09-28T00:00:00,Enterococcus,1,MPN/100 mL
1665,Crown 2001 Shoreline Dr.,2015-09-27T00:00:00,"Coliform, Total",230,MPN/100 mL
1666,Crown 2001 Shoreline Dr.,2015-09-15T00:00:00,"Coliform, Fecal",63,MPN/100 mL
1667,Crown 2001 Shoreline Dr.,2015-08-24T00:00:00,"Coliform, Fecal",21,MPN/100 mL
1668,Crown 2001 Shoreline Dr.,2015-08-17T00:00:00,"Coliform, Fecal",38,MPN/100 mL
1669,Crown 2001 Shoreline Dr.,2015-12-14T00:00:00,"Coliform, Fecal",87,MPN/100 mL
1670,Crown 2001 Shoreline Dr.,2015-11-16T00:00:00,"Coliform, Total",260,MPN/100 mL
1671,Crown 2001 Shoreline Dr.,2015-10-26T00:00:00,Enterococcus,28,MPN/100 mL
1672,Crown 2001 Shoreline Dr.,2015-10-26T00:00:00,"Coliform, Total",540,MPN/100 mL
1673,Crown 2001 Shoreline Dr.,2015-10-19T00:00:00,"Coliform, Fecal",31,MPN/100 mL
1674,Crown 2001 Shoreline Dr.,2015-08-10T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1675,Crown 2001 Shoreline Dr.,2015-08-10T00:00:00,Enterococcus,7,MPN/100 mL
1676,Crown 2001 Shoreline Dr.,2015-07-27T00:00:00,Enterococcus,1,MPN/100 mL
1677,Crown 2001 Shoreline Dr.,2015-06-29T00:00:00,"Coliform, Fecal",18,MPN/100 mL
1678,Crown 2001 Shoreline Dr.,2015-06-08T00:00:00,Enterococcus,11,MPN/100 mL
1679,Crown 2001 Shoreline Dr.,2015-05-04T00:00:00,"Coliform, Fecal",10,MPN/100 mL
1680,Crown 2001 Shoreline Dr.,2015-05-04T00:00:00,Enterococcus,14,MPN/100 mL
1681,Crown 2001 Shoreline Dr.,2015-04-20T00:00:00,"Coliform, Fecal",19,MPN/100 mL
1682,Crown 2001 Shoreline Dr.,2015-04-20T00:00:00,Enterococcus,56,MPN/100 mL
1683,Crown 2001 Shoreline Dr.,2015-04-14T00:00:00,"Coliform, Fecal",6,MPN/100 mL
1684,Crown 2001 Shoreline Dr.,2015-10-06T00:00:00,"Coliform, Total",10,MPN/100 mL
1685,Crown 2001 Shoreline Dr.,2015-09-28T00:00:00,"Coliform, Fecal",4,MPN/100 mL
1686,Crown 2001 Shoreline Dr.,2015-09-10T00:00:00,Enterococcus,29,MPN/100 mL
1687,Crown 2001 Shoreline Dr.,2015-08-31T00:00:00,Enterococcus,16,MPN/100 mL
1688,Crown 2001 Shoreline Dr.,2015-08-17T00:00:00,Enterococcus,27,MPN/100 mL
1689,Crown 2001 Shoreline Dr.,2015-04-13T00:00:00,"Coliform, Fecal",6,MPN/100 mL
1690,Crown 2001 Shoreline Dr.,2015-03-19T00:00:00,"Coliform, Total",52,MPN/100 mL
1691,Crown 2001 Shoreline Dr.,2015-03-18T00:00:00,Enterococcus,3,MPN/100 mL
1692,Crown 2001 Shoreline Dr.,2015-03-02T00:00:00,"Coliform, Fecal",180,MPN/100 mL
1693,Crown 2001 Shoreline Dr.,2015-03-02T00:00:00,Enterococcus,93,MPN/100 mL
1694,Crown 2001 Shoreline Dr.,2015-08-10T00:00:00,"Coliform, Total",260,MPN/100 mL
1695,Crown 2001 Shoreline Dr.,2015-07-27T00:00:00,"Coliform, Fecal",7,MPN/100 mL
1696,Crown 2001 Shoreline Dr.,2015-07-27T00:00:00,"Coliform, Total",84,MPN/100 mL
1697,Crown 2001 Shoreline Dr.,2015-07-06T00:00:00,"Coliform, Fecal",4,MPN/100 mL
1698,Crown 2001 Shoreline Dr.,2015-06-29T00:00:00,"Coliform, Total",270,MPN/100 mL
1699,Crown 2001 Shoreline Dr.,2015-01-05T00:00:00,"Coliform, Total",31,MPN/100 mL
1700,Crown 2001 Shoreline Dr.,2014-11-24T00:00:00,Enterococcus,11,MPN/100 mL
1701,Crown 2001 Shoreline Dr.,2014-11-10T00:00:00,"Coliform, Total",52,MPN/100 mL
1702,Crown 2001 Shoreline Dr.,2014-10-22T00:00:00,Enterococcus,1,MPN/100 mL
1703,Crown 2001 Shoreline Dr.,2014-10-22T00:00:00,"Coliform, Total",41,MPN/100 mL
1704,Crown 2001 Shoreline Dr.,2014-10-14T00:00:00,Enterococcus,10,MPN/100 mL
1705,Crown 2001 Shoreline Dr.,2014-10-06T00:00:00,"Coliform, Total",63,MPN/100 mL
1706,Crown 2001 Shoreline Dr.,2014-09-22T00:00:00,"Coliform, Fecal",9,MPN/100 mL
1707,Crown 2001 Shoreline Dr.,2014-09-22T00:00:00,Enterococcus,1,MPN/100 mL
1708,Crown 2001 Shoreline Dr.,2014-09-22T00:00:00,"Coliform, Total",10,MPN/100 mL
1709,Crown 2001 Shoreline Dr.,2014-09-08T00:00:00,"Coliform, Fecal",17,MPN/100 mL
1710,Crown 2001 Shoreline Dr.,2014-09-02T00:00:00,"Coliform, Fecal",90,MPN/100 mL
1711,Crown 2001 Shoreline Dr.,2014-08-18T00:00:00,Enterococcus,2,MPN/100 mL
1712,Crown 2001 Shoreline Dr.,2014-08-04T00:00:00,"Coliform, Fecal",5,MPN/100 mL
1713,Crown 2001 Shoreline Dr.,2014-08-04T00:00:00,Enterococcus,1,MPN/100 mL
1714,Crown 2001 Shoreline Dr.,2015-06-22T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1715,Crown 2001 Shoreline Dr.,2015-06-22T00:00:00,Enterococcus,2,MPN/100 mL
1716,Crown 2001 Shoreline Dr.,2015-06-15T00:00:00,"Coliform, Fecal",5,MPN/100 mL
1717,Crown 2001 Shoreline Dr.,2015-06-15T00:00:00,Enterococcus,2,MPN/100 mL
1718,Crown 2001 Shoreline Dr.,2015-06-15T00:00:00,"Coliform, Total",150,MPN/100 mL
1719,Crown 2001 Shoreline Dr.,2014-08-04T00:00:00,"Coliform, Total",340,MPN/100 mL
1720,Crown 2001 Shoreline Dr.,2014-06-09T00:00:00,Enterococcus,1,MPN/100 mL
1721,Crown 2001 Shoreline Dr.,2014-06-02T00:00:00,"Coliform, Total",20,MPN/100 mL
1722,Crown 2001 Shoreline Dr.,2014-04-14T00:00:00,"Coliform, Fecal",18,MPN/100 mL
1723,Crown 2001 Shoreline Dr.,2014-04-14T00:00:00,"Coliform, Total",41,MPN/100 mL
1724,Crown 2001 Shoreline Dr.,2015-06-08T00:00:00,"Coliform, Total",190,MPN/100 mL
1725,Crown 2001 Shoreline Dr.,2015-06-08T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1726,Crown 2001 Shoreline Dr.,2015-06-01T00:00:00,Enterococcus,3,MPN/100 mL
1727,Crown 2001 Shoreline Dr.,2015-05-26T00:00:00,"Coliform, Fecal",2,MPN/100 mL
1728,Crown 2001 Shoreline Dr.,2015-05-18T00:00:00,"Coliform, Fecal",110,MPN/100 mL
1729,Crown 2001 Shoreline Dr.,2014-04-07T00:00:00,"Coliform, Total",63,MPN/100 mL
1730,Crown 2001 Shoreline Dr.,2014-04-01T00:00:00,Enterococcus,52,MPN/100 mL
1731,Crown 2001 Shoreline Dr.,2014-03-24T00:00:00,"Coliform, Total",41,MPN/100 mL
1732,Crown 2001 Shoreline Dr.,2014-03-12T00:00:00,Enterococcus,4,MPN/100 mL
1733,Crown 2001 Shoreline Dr.,2014-03-10T00:00:00,"Coliform, Fecal",1900,MPN/100 mL
1734,Crown 2001 Shoreline Dr.,2015-05-18T00:00:00,Enterococcus,8,MPN/100 mL
1735,Crown 2001 Shoreline Dr.,2015-05-11T00:00:00,Enterococcus,5,MPN/100 mL
1736,Crown 2001 Shoreline Dr.,2015-04-27T00:00:00,"Coliform, Total",75,MPN/100 mL
1737,Crown 2001 Shoreline Dr.,2015-04-20T00:00:00,"Coliform, Total",160,MPN/100 mL
1738,Crown 2001 Shoreline Dr.,2015-04-06T00:00:00,"Coliform, Fecal",30,MPN/100 mL
1739,Crown 2001 Shoreline Dr.,2014-03-10T00:00:00,"Coliform, Total",2000,MPN/100 mL
1740,Crown 2001 Shoreline Dr.,2014-02-13T00:00:00,Enterococcus,1,MPN/100 mL
1741,Crown 2001 Shoreline Dr.,2014-01-27T00:00:00,"Coliform, Fecal",35,MPN/100 mL
1742,Crown 2001 Shoreline Dr.,2014-01-27T00:00:00,Enterococcus,23,MPN/100 mL
1743,Crown 2001 Shoreline Dr.,2014-01-13T00:00:00,"Coliform, Total",10,MPN/100 mL
1744,Crown 2001 Shoreline Dr.,2015-04-06T00:00:00,"Coliform, Total",340,MPN/100 mL
1745,Crown 2001 Shoreline Dr.,2015-03-17T00:00:00,"Coliform, Fecal",200,MPN/100 mL
1746,Crown 2001 Shoreline Dr.,2015-03-16T00:00:00,"Coliform, Fecal",150,MPN/100 mL
1747,Crown 2001 Shoreline Dr.,2015-03-16T00:00:00,Enterococcus,160,MPN/100 mL
1748,Crown 2001 Shoreline Dr.,2015-02-02T00:00:00,"Coliform, Fecal",7,MPN/100 mL
1749,Crown 2001 Shoreline Dr.,2013-12-02T00:00:00,Enterococcus,16,MPN/100 mL
1750,Crown 2001 Shoreline Dr.,2013-11-04T00:00:00,"Coliform, Fecal",660,MPN/100 mL
1751,Crown 2001 Shoreline Dr.,2013-11-04T00:00:00,Enterococcus,63,MPN/100 mL
1752,Crown 2001 Shoreline Dr.,2013-10-28T00:00:00,Enterococcus,17,MPN/100 mL
1753,Crown 2001 Shoreline Dr.,2013-10-07T00:00:00,"Coliform, Fecal",2,MPN/100 mL
1754,Crown 2001 Shoreline Dr.,2013-10-07T00:00:00,Enterococcus,1,MPN/100 mL
1755,Crown 2001 Shoreline Dr.,2013-09-30T00:00:00,"Coliform, Fecal",67,MPN/100 mL
1756,Crown 2001 Shoreline Dr.,2013-09-23T00:00:00,Enterococcus,63,MPN/100 mL
1757,Crown 2001 Shoreline Dr.,2013-09-16T00:00:00,"Coliform, Total",460,MPN/100 mL
1758,Crown 2001 Shoreline Dr.,2013-09-10T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1759,Crown 2001 Shoreline Dr.,2013-09-10T00:00:00,Enterococcus,3,MPN/100 mL
1760,Crown 2001 Shoreline Dr.,2013-08-19T00:00:00,"Coliform, Fecal",93,MPN/100 mL
1761,Crown 2001 Shoreline Dr.,2013-08-19T00:00:00,Enterococcus,29,MPN/100 mL
1762,Crown 2001 Shoreline Dr.,2013-08-05T00:00:00,Enterococcus,1,MPN/100 mL
1763,Crown 2001 Shoreline Dr.,2013-07-29T00:00:00,"Coliform, Fecal",790,MPN/100 mL
1764,Crown 2001 Shoreline Dr.,2015-02-02T00:00:00,"Coliform, Total",41,MPN/100 mL
1765,Crown 2001 Shoreline Dr.,2015-01-05T00:00:00,"Coliform, Fecal",8,MPN/100 mL
1766,Crown 2001 Shoreline Dr.,2014-12-08T00:00:00,"Coliform, Total",63,MPN/100 mL
1767,Crown 2001 Shoreline Dr.,2014-11-10T00:00:00,"Coliform, Fecal",11,MPN/100 mL
1768,Crown 2001 Shoreline Dr.,2014-10-20T00:00:00,Enterococcus,460,MPN/100 mL
1769,Crown 2001 Shoreline Dr.,2013-07-22T00:00:00,Enterococcus,27,MPN/100 mL
1770,Crown 2001 Shoreline Dr.,2013-07-08T00:00:00,"Coliform, Fecal",8,MPN/100 mL
1771,Crown 2001 Shoreline Dr.,2013-07-08T00:00:00,Enterococcus,2,MPN/100 mL
1772,Crown 2001 Shoreline Dr.,2013-07-01T00:00:00,Enterococcus,2,MPN/100 mL
1773,Crown 2001 Shoreline Dr.,2013-06-26T00:00:00,"Coliform, Total",63,MPN/100 mL
1774,Crown 2001 Shoreline Dr.,2014-10-14T00:00:00,"Coliform, Total",500,MPN/100 mL
1775,Crown 2001 Shoreline Dr.,2014-09-15T00:00:00,"Coliform, Total",120,MPN/100 mL
1776,Crown 2001 Shoreline Dr.,2014-09-08T00:00:00,Enterococcus,11,MPN/100 mL
1777,Crown 2001 Shoreline Dr.,2014-09-08T00:00:00,"Coliform, Total",270,MPN/100 mL
1778,Crown 2001 Shoreline Dr.,2014-08-25T00:00:00,"Coliform, Fecal",320,MPN/100 mL
1779,Crown 2001 Shoreline Dr.,2014-08-11T00:00:00,"Coliform, Fecal",350,MPN/100 mL
1780,Crown 2001 Shoreline Dr.,2014-08-11T00:00:00,Enterococcus,45,MPN/100 mL
1781,Crown 2001 Shoreline Dr.,2014-08-11T00:00:00,"Coliform, Total",370,MPN/100 mL
1782,Crown 2001 Shoreline Dr.,2014-07-28T00:00:00,"Coliform, Fecal",900,MPN/100 mL
1783,Crown 2001 Shoreline Dr.,2014-07-28T00:00:00,Enterococcus,21,MPN/100 mL
1784,Crown 2001 Shoreline Dr.,2013-06-03T00:00:00,"Coliform, Total",52,MPN/100 mL
1785,Crown 2001 Shoreline Dr.,2013-05-30T00:00:00,"Coliform, Total",41,MPN/100 mL
1786,Crown 2001 Shoreline Dr.,2013-05-28T00:00:00,"Coliform, Fecal",31,MPN/100 mL
1787,Crown 2001 Shoreline Dr.,2013-05-28T00:00:00,Enterococcus,130,MPN/100 mL
1788,Crown 2001 Shoreline Dr.,2013-05-20T00:00:00,Enterococcus,1,MPN/100 mL
1789,Crown 2001 Shoreline Dr.,2013-05-13T00:00:00,Enterococcus,2,MPN/100 mL
1790,Crown 2001 Shoreline Dr.,2013-05-13T00:00:00,"Coliform, Total",52,MPN/100 mL
1791,Crown 2001 Shoreline Dr.,2013-05-06T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1792,Crown 2001 Shoreline Dr.,2013-04-22T00:00:00,"Coliform, Fecal",14,MPN/100 mL
1793,Crown 2001 Shoreline Dr.,2013-04-22T00:00:00,Enterococcus,1,MPN/100 mL
1794,Crown 2001 Shoreline Dr.,2014-07-21T00:00:00,"Coliform, Total",110,MPN/100 mL
1795,Crown 2001 Shoreline Dr.,2014-06-30T00:00:00,"Coliform, Fecal",2,MPN/100 mL
1796,Crown 2001 Shoreline Dr.,2014-06-30T00:00:00,"Coliform, Total",20,MPN/100 mL
1797,Crown 2001 Shoreline Dr.,2014-06-16T00:00:00,"Coliform, Fecal",7,MPN/100 mL
1798,Crown 2001 Shoreline Dr.,2014-06-16T00:00:00,Enterococcus,2,MPN/100 mL
1799,Crown 2001 Shoreline Dr.,2013-04-15T00:00:00,"Coliform, Fecal",41,MPN/100 mL
1800,Crown 2001 Shoreline Dr.,2013-04-08T00:00:00,"Coliform, Fecal",100,MPN/100 mL
1801,Crown 2001 Shoreline Dr.,2013-04-08T00:00:00,"Coliform, Total",3400,MPN/100 mL
1802,Crown 2001 Shoreline Dr.,2013-04-02T00:00:00,Enterococcus,41,MPN/100 mL
1803,Crown 2001 Shoreline Dr.,2013-03-26T00:00:00,Enterococcus,11,MPN/100 mL
1804,Crown 2001 Shoreline Dr.,2014-06-09T00:00:00,"Coliform, Fecal",3,MPN/100 mL
1805,Crown 2001 Shoreline Dr.,2014-06-02T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1806,Crown 2001 Shoreline Dr.,2014-06-02T00:00:00,Enterococcus,1,MPN/100 mL
1807,Crown 2001 Shoreline Dr.,2014-05-27T00:00:00,"Coliform, Fecal",130,MPN/100 mL
1808,Crown 2001 Shoreline Dr.,2014-05-27T00:00:00,Enterococcus,25,MPN/100 mL
1809,Crown 2001 Shoreline Dr.,2013-02-25T00:00:00,"Coliform, Total",10,MPN/100 mL
1810,Crown 2001 Shoreline Dr.,2013-02-13T00:00:00,Enterococcus,1,MPN/100 mL
1811,Crown 2001 Shoreline Dr.,2013-01-28T00:00:00,"Coliform, Fecal",5,MPN/100 mL
1812,Crown 2001 Shoreline Dr.,2013-01-14T00:00:00,"Coliform, Total",31,MPN/100 mL
1813,Crown 2001 Shoreline Dr.,2012-11-26T00:00:00,Enterococcus,5,MPN/100 mL
1814,Crown 2001 Shoreline Dr.,2014-05-27T00:00:00,"Coliform, Total",150,MPN/100 mL
1815,Crown 2001 Shoreline Dr.,2014-05-19T00:00:00,Enterococcus,2,MPN/100 mL
1816,Crown 2001 Shoreline Dr.,2014-05-19T00:00:00,"Coliform, Total",63,MPN/100 mL
1817,Crown 2001 Shoreline Dr.,2014-05-12T00:00:00,"Coliform, Fecal",37,MPN/100 mL
1818,Crown 2001 Shoreline Dr.,2014-04-28T00:00:00,"Coliform, Total",10,MPN/100 mL
1819,Crown 2001 Shoreline Dr.,2012-11-26T00:00:00,"Coliform, Total",85,MPN/100 mL
1820,Crown 2001 Shoreline Dr.,2012-11-13T00:00:00,Enterococcus,6,MPN/100 mL
1821,Crown 2001 Shoreline Dr.,2012-10-29T00:00:00,"Coliform, Fecal",28,MPN/100 mL
1822,Crown 2001 Shoreline Dr.,2012-10-29T00:00:00,Enterococcus,10,MPN/100 mL
1823,Crown 2001 Shoreline Dr.,2012-10-15T00:00:00,Enterococcus,17,MPN/100 mL
1824,Crown 2001 Shoreline Dr.,2012-10-09T00:00:00,Enterococcus,2,MPN/100 mL
1825,Crown 2001 Shoreline Dr.,2012-10-01T00:00:00,Enterococcus,1,MPN/100 mL
1826,Crown 2001 Shoreline Dr.,2012-09-20T00:00:00,"Coliform, Total",170,MPN/100 mL
1827,Crown 2001 Shoreline Dr.,2012-09-11T00:00:00,"Coliform, Total",620,MPN/100 mL
1828,Crown 2001 Shoreline Dr.,2012-09-04T00:00:00,Enterococcus,24,MPN/100 mL
1829,Crown 2001 Shoreline Dr.,2014-04-07T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1830,Crown 2001 Shoreline Dr.,2014-04-01T00:00:00,"Coliform, Total",560,MPN/100 mL
1831,Crown 2001 Shoreline Dr.,2014-03-10T00:00:00,Enterococcus,320,MPN/100 mL
1832,Crown 2001 Shoreline Dr.,2014-02-24T00:00:00,"Coliform, Fecal",100,MPN/100 mL
1833,Crown 2001 Shoreline Dr.,2014-02-24T00:00:00,Enterococcus,39,MPN/100 mL
1834,Crown 2001 Shoreline Dr.,2014-02-13T00:00:00,"Coliform, Fecal",14,MPN/100 mL
1835,Crown 2001 Shoreline Dr.,2014-01-27T00:00:00,"Coliform, Total",63,MPN/100 mL
1836,Crown 2001 Shoreline Dr.,2014-01-13T00:00:00,Enterococcus,1,MPN/100 mL
1837,Crown 2001 Shoreline Dr.,2013-12-16T00:00:00,Enterococcus,13,MPN/100 mL
1838,Crown 2001 Shoreline Dr.,2013-11-18T00:00:00,"Coliform, Fecal",46,MPN/100 mL
1839,Crown 2001 Shoreline Dr.,2013-11-06T00:00:00,Enterococcus,6,MPN/100 mL
1840,Crown 2001 Shoreline Dr.,2013-11-06T00:00:00,"Coliform, Total",130,MPN/100 mL
1841,Crown 2001 Shoreline Dr.,2013-10-21T00:00:00,"Coliform, Fecal",2000,MPN/100 mL
1842,Crown 2001 Shoreline Dr.,2013-10-21T00:00:00,Enterococcus,73,MPN/100 mL
1843,Crown 2001 Shoreline Dr.,2013-10-21T00:00:00,"Coliform, Total",17000,MPN/100 mL
1844,Crown 2001 Shoreline Dr.,2013-09-30T00:00:00,"Coliform, Total",1200,MPN/100 mL
1845,Crown 2001 Shoreline Dr.,2013-09-23T00:00:00,"Coliform, Fecal",200,MPN/100 mL
1846,Crown 2001 Shoreline Dr.,2013-09-16T00:00:00,Enterococcus,1,MPN/100 mL
1847,Crown 2001 Shoreline Dr.,2013-09-03T00:00:00,"Coliform, Fecal",7,MPN/100 mL
1848,Crown 2001 Shoreline Dr.,2013-08-26T00:00:00,"Coliform, Fecal",44,MPN/100 mL
1849,Crown 2001 Shoreline Dr.,2012-08-27T00:00:00,"Coliform, Fecal",60,MPN/100 mL
1850,Crown 2001 Shoreline Dr.,2012-08-27T00:00:00,Enterococcus,3,MPN/100 mL
1851,Crown 2001 Shoreline Dr.,2012-08-22T00:00:00,"Coliform, Total",430,MPN/100 mL
1852,Crown 2001 Shoreline Dr.,2012-07-31T00:00:00,"Coliform, Total",290,MPN/100 mL
1853,Crown 2001 Shoreline Dr.,2012-07-24T00:00:00,Enterococcus,1,MPN/100 mL
1854,Crown 2001 Shoreline Dr.,2013-08-26T00:00:00,Enterococcus,6,MPN/100 mL
1855,Crown 2001 Shoreline Dr.,2013-08-13T00:00:00,"Coliform, Total",370,MPN/100 mL
1856,Crown 2001 Shoreline Dr.,2013-08-05T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1857,Crown 2001 Shoreline Dr.,2013-07-15T00:00:00,"Coliform, Fecal",25,MPN/100 mL
1858,Crown 2001 Shoreline Dr.,2013-07-15T00:00:00,Enterococcus,13,MPN/100 mL
1859,Crown 2001 Shoreline Dr.,2012-07-24T00:00:00,"Coliform, Total",160,MPN/100 mL
1860,Crown 2001 Shoreline Dr.,2012-07-10T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1861,Crown 2001 Shoreline Dr.,2012-07-03T00:00:00,"Coliform, Fecal",1,MPN/100 mL
1862,Crown 2001 Shoreline Dr.,2012-07-03T00:00:00,"Coliform, Total",230,MPN/100 mL
1863,Crown 2001 Shoreline Dr.,2012-06-26T00:00:00,"Coliform, Total",63,MPN/100 mL
1864,Crown 2001 Shoreline Dr.,2013-07-15T00:00:00,"Coliform, Total",110,MPN/100 mL
1865,Crown 2001 Shoreline Dr.,2013-07-08T00:00:00,"Coliform, Total",170,MPN/100 mL
1866,Crown 2001 Shoreline Dr.,2013-07-01T00:00:00,"Coliform, Fecal",32,MPN/100 mL
1867,Crown 2001 Shoreline Dr.,2013-07-01T00:00:00,"Coliform, Total",31,MPN/100 mL
1868,Crown 2001 Shoreline Dr.,2013-06-26T00:00:00,Enterococcus,5,MPN/100 mL
1869,Crown 2001 Shoreline Dr.,2012-06-21T00:00:00,Enterococcus,5,MPN/100 mL
1870,Crown 2001 Shoreline Dr.,2012-06-12T00:00:00,Enterococcus,1,MPN/100 mL
1871,Crown 2001 Shoreline Dr.,2012-06-05T00:00:00,Enterococcus,2,MPN/100 mL
1872,Crown 2001 Shoreline Dr.,2012-05-29T00:00:00,"Coliform, Fecal",3,MPN/100 mL
1873,Crown 2001 Shoreline Dr.,2012-05-29T00:00:00,Enterococcus,1,MPN/100 mL
1874,Crown 2001 Shoreline Dr.,2013-06-17T00:00:00,Enterococcus,1,MPN/100 mL
